seed,feature_group,epoch,loss,validation_loss,origin_month
42,full,27,0.029980221763253212,0.04465403035283089,2023-07-01
42,full,28,0.029595186933875084,0.04451219365000725,2023-07-01
42,full,29,0.02910171076655388,0.04529455304145813,2023-07-01
42,full,30,0.028731346130371094,0.0441909022629261,2023-07-01
42,full,31,0.028554880991578102,0.04311951622366905,2023-07-01
42,full,32,0.02847241424024105,0.04466850683093071,2023-07-01
42,full,33,0.028370440006256104,0.04704105481505394,2023-07-01
42,full,34,0.027843134477734566,0.046585846692323685,2023-07-01
42,full,35,0.0274326391518116,0.0448114387691021,2023-07-01
42,full,36,0.02742173708975315,0.042874883860349655,2023-07-01
42,full,37,0.02739688567817211,0.04329230263829231,2023-07-01
42,full,38,0.02728167735040188,0.0416998565196991,2023-07-01
42,full,39,0.02680443972349167,0.044723059982061386,2023-07-01
42,full,40,0.027058418840169907,0.042783528566360474,2023-07-01
42,full,41,0.026820417493581772,0.043748486787080765,2023-07-01
42,full,42,0.026550671085715294,0.04268043115735054,2023-07-01
42,full,43,0.02574465051293373,0.040713850408792496,2023-07-01
42,full,44,0.02590358257293701,0.04122010990977287,2023-07-01
42,full,45,0.02533780410885811,0.04055729880928993,2023-07-01
42,full,46,0.024901263415813446,0.04221346601843834,2023-07-01
42,full,47,0.025106556713581085,0.041348788887262344,2023-07-01
42,full,48,0.02477017045021057,0.04056111350655556,2023-07-01
42,full,49,0.024360526353120804,0.04053540527820587,2023-07-01
42,full,50,0.0243095550686121,0.040920086205005646,2023-07-01
42,full,51,0.024462463334202766,0.04037344083189964,2023-07-01
42,full,52,0.024838458746671677,0.0426434725522995,2023-07-01
42,full,53,0.0242981668561697,0.040943343192338943,2023-07-01
42,full,54,0.024423571303486824,0.03960602357983589,2023-07-01
42,full,55,0.02417575567960739,0.04028613492846489,2023-07-01
42,full,56,0.023628467693924904,0.040544603019952774,2023-07-01
42,full,57,0.024104880169034004,0.041127193719148636,2023-07-01
42,full,58,0.02369816042482853,0.040287792682647705,2023-07-01
42,full,59,0.022963134571909904,0.04029488191008568,2023-07-01
42,full,60,0.023151781409978867,0.04108446463942528,2023-07-01
42,full,61,0.023142416030168533,0.04200449213385582,2023-07-01
42,full,62,0.02270633354783058,0.04140561819076538,2023-07-01
42,full,63,0.02196284756064415,0.04102243110537529,2023-07-01
42,full,64,0.02206832729279995,0.040518153458833694,2023-07-01
42,full,65,0.02258593589067459,0.040418773889541626,2023-07-01
42,full,66,0.022252976894378662,0.04180833697319031,2023-07-01
101,full,1,0.12023122608661652,0.08959167450666428,2023-07-01
101,full,2,0.0741698294878006,0.06870777159929276,2023-07-01
101,full,3,0.05694425851106644,0.06298772245645523,2023-07-01
101,full,4,0.04924454540014267,0.05522866174578667,2023-07-01
101,full,5,0.04473011568188667,0.05194084346294403,2023-07-01
101,full,6,0.042373303323984146,0.04925892874598503,2023-07-01
101,full,7,0.041291408240795135,0.04826552793383598,2023-07-01
101,full,8,0.03984561190009117,0.04629192873835564,2023-07-01
101,full,9,0.03862893208861351,0.046077657490968704,2023-07-01
101,full,10,0.037315767258405685,0.04552638903260231,2023-07-01
101,full,11,0.03652570769190788,0.046193987131118774,2023-07-01
101,full,12,0.035572946071624756,0.04586425796151161,2023-07-01
101,full,13,0.03524728864431381,0.04538070037961006,2023-07-01
101,full,14,0.03411750867962837,0.04465446248650551,2023-07-01
101,full,15,0.03332248702645302,0.0444207638502121,2023-07-01
101,full,16,0.03326151520013809,0.044027481228113174,2023-07-01
101,full,17,0.032953906804323196,0.04445758834481239,2023-07-01
101,full,18,0.032490815967321396,0.04336109757423401,2023-07-01
101,full,19,0.032127220183610916,0.04253518953919411,2023-07-01
101,full,20,0.03171011805534363,0.04365463927388191,2023-07-01
101,full,21,0.030828962102532387,0.04287973418831825,2023-07-01
101,full,22,0.03099752776324749,0.04313189908862114,2023-07-01
101,full,23,0.0306052565574646,0.04310739040374756,2023-07-01
101,full,24,0.030215555801987648,0.04451921582221985,2023-07-01
101,full,25,0.02984503284096718,0.0435669831931591,2023-07-01
101,full,26,0.0293194018304348,0.045452576130628586,2023-07-01
101,full,27,0.030424267053604126,0.04580506682395935,2023-07-01
101,full,28,0.029523372650146484,0.04272577166557312,2023-07-01
101,full,29,0.029154999181628227,0.042587023228406906,2023-07-01
101,full,30,0.028757859021425247,0.041289400309324265,2023-07-01
101,full,31,0.028430640697479248,0.04083085432648659,2023-07-01
101,full,32,0.02824312634766102,0.041261762380599976,2023-07-01
101,full,33,0.027341991662979126,0.042531754821538925,2023-07-01
101,full,34,0.027455516159534454,0.04116618260741234,2023-07-01
101,full,35,0.026779472827911377,0.04150712117552757,2023-07-01
101,full,36,0.026458468288183212,0.04040778800845146,2023-07-01
101,full,37,0.025692088529467583,0.04052945598959923,2023-07-01
101,full,38,0.02615395188331604,0.04010659083724022,2023-07-01
101,full,39,0.026546506211161613,0.04116329178214073,2023-07-01
101,full,40,0.025541817769408226,0.04071270301938057,2023-07-01
101,full,41,0.025592032819986343,0.04050165042281151,2023-07-01
101,full,42,0.025626813992857933,0.04058903828263283,2023-07-01
101,full,43,0.02520887739956379,0.04043593257665634,2023-07-01
101,full,44,0.025098225101828575,0.04007602110505104,2023-07-01
101,full,45,0.025200163945555687,0.03980940952897072,2023-07-01
101,full,46,0.02483479492366314,0.04027963802218437,2023-07-01
101,full,47,0.024376804009079933,0.04033172130584717,2023-07-01
101,full,48,0.024223513901233673,0.03968241438269615,2023-07-01
101,full,49,0.023581765592098236,0.040093794465065,2023-07-01
101,full,50,0.023519303649663925,0.03981238976120949,2023-07-01
101,full,51,0.02384042553603649,0.03963687643408775,2023-07-01
101,full,52,0.02362799644470215,0.04002182558178902,2023-07-01
101,full,53,0.0232908483594656,0.04016243666410446,2023-07-01
101,full,54,0.023891691118478775,0.03946611285209656,2023-07-01
101,full,55,0.0231722854077816,0.040863871574401855,2023-07-01
101,full,56,0.022765856236219406,0.03941839560866356,2023-07-01
101,full,57,0.02304578758776188,0.03969883918762207,2023-07-01
101,full,58,0.02254575490951538,0.03963213041424751,2023-07-01
101,full,59,0.02270440012216568,0.03934944048523903,2023-07-01
101,full,60,0.022693879902362823,0.03930521011352539,2023-07-01
101,full,61,0.022475622594356537,0.03945324942469597,2023-07-01
101,full,62,0.022167976945638657,0.04025407135486603,2023-07-01
101,full,63,0.022148530930280685,0.04045381769537926,2023-07-01
101,full,64,0.022280419245362282,0.039832405745983124,2023-07-01
101,full,65,0.021693747490644455,0.039787519723176956,2023-07-01
101,full,66,0.022568659856915474,0.03999911621212959,2023-07-01
101,full,67,0.021864943206310272,0.039808016270399094,2023-07-01
101,full,68,0.022093093022704124,0.039784278720617294,2023-07-01
101,full,69,0.021756647154688835,0.040124375373125076,2023-07-01
101,full,70,0.02149992249906063,0.04016070067882538,2023-07-01
101,full,71,0.02219456434249878,0.040108438581228256,2023-07-01
101,full,72,0.020846964791417122,0.040124084800481796,2023-07-01
303,full,1,0.13063597679138184,0.07523873448371887,2023-07-01
303,full,2,0.0792633518576622,0.06383023411035538,2023-07-01
303,full,3,0.06169148534536362,0.055035918951034546,2023-07-01
303,full,4,0.052053093910217285,0.04928147420287132,2023-07-01
303,full,5,0.04665660485625267,0.04707526043057442,2023-07-01
303,full,6,0.04426668584346771,0.04487583041191101,2023-07-01
303,full,7,0.041608572006225586,0.0442875511944294,2023-07-01
303,full,8,0.04130823165178299,0.04377245530486107,2023-07-01
303,full,9,0.03927223011851311,0.042633578181266785,2023-07-01
303,full,10,0.03901459276676178,0.042934760451316833,2023-07-01
303,full,11,0.03770284727215767,0.04205343499779701,2023-07-01
303,full,12,0.03641112893819809,0.040948450565338135,2023-07-01
303,full,13,0.0358436144888401,0.04120181128382683,2023-07-01
303,full,14,0.03513026237487793,0.0411820262670517,2023-07-01
303,full,15,0.03514514118432999,0.042442213743925095,2023-07-01
303,full,16,0.034274935722351074,0.04186054691672325,2023-07-01
303,full,17,0.03324941545724869,0.04156975820660591,2023-07-01
303,full,18,0.03346828743815422,0.04149803891777992,2023-07-01
303,full,19,0.03255666047334671,0.04103526845574379,2023-07-01
303,full,20,0.03165605664253235,0.04279707744717598,2023-07-01
303,full,21,0.03194824606180191,0.04458916559815407,2023-07-01
303,full,22,0.031903430819511414,0.044836822897195816,2023-07-01
303,full,23,0.03257087618112564,0.04419886693358421,2023-07-01
303,full,24,0.03245389088988304,0.03988462686538696,2023-07-01
303,full,25,0.031815167516469955,0.038527850061655045,2023-07-01
303,full,26,0.03062526322901249,0.03899867460131645,2023-07-01
303,full,27,0.02971690148115158,0.041021376848220825,2023-07-01
303,full,28,0.029245443642139435,0.041259195655584335,2023-07-01
303,full,29,0.028611741960048676,0.03991681709885597,2023-07-01
303,full,30,0.02906978502869606,0.038600239902734756,2023-07-01
303,full,31,0.028410164639353752,0.03816595673561096,2023-07-01
303,full,32,0.02798907272517681,0.03829764202237129,2023-07-01
303,full,33,0.027778370305895805,0.03877817839384079,2023-07-01
303,full,34,0.027290862053632736,0.04055434465408325,2023-07-01
303,full,35,0.027863770723342896,0.03943406045436859,2023-07-01
303,full,36,0.026332901790738106,0.038898538798093796,2023-07-01
303,full,37,0.026510626077651978,0.03988092765212059,2023-07-01
303,full,38,0.025679705664515495,0.04063752666115761,2023-07-01
303,full,39,0.02580263838171959,0.041361238807439804,2023-07-01
303,full,40,0.025690553709864616,0.03972325101494789,2023-07-01
303,full,41,0.025524724274873734,0.0402953214943409,2023-07-01
303,full,42,0.025883784517645836,0.040896955877542496,2023-07-01
303,full,43,0.02501620166003704,0.04247497022151947,2023-07-01
707,full,1,0.11695270240306854,0.08521211892366409,2023-07-01
707,full,2,0.07398048788309097,0.06601212173700333,2023-07-01
707,full,3,0.05771864578127861,0.05633597448468208,2023-07-01
707,full,4,0.050136055797338486,0.05031881108880043,2023-07-01
707,full,5,0.04623543471097946,0.048000797629356384,2023-07-01
707,full,6,0.043648894876241684,0.04691523686051369,2023-07-01
707,full,7,0.04120325297117233,0.04589956998825073,2023-07-01
707,full,8,0.0403352715075016,0.045794129371643066,2023-07-01
707,full,9,0.03881955146789551,0.04609641805291176,2023-07-01
707,full,10,0.03746466338634491,0.045056115835905075,2023-07-01
707,full,11,0.037165023386478424,0.044873666018247604,2023-07-01
707,full,12,0.03631405904889107,0.04335303604602814,2023-07-01
707,full,13,0.03594394400715828,0.043401431292295456,2023-07-01
707,full,14,0.03538208082318306,0.043635863810777664,2023-07-01
707,full,15,0.03490742668509483,0.04415237903594971,2023-07-01
707,full,16,0.033753927797079086,0.04418928548693657,2023-07-01
707,full,17,0.03353530168533325,0.045413583517074585,2023-07-01
707,full,18,0.032916124910116196,0.04426233470439911,2023-07-01
707,full,19,0.03316987678408623,0.04367769882082939,2023-07-01
707,full,20,0.03288666903972626,0.04286933317780495,2023-07-01
707,full,21,0.032436251640319824,0.04199475049972534,2023-07-01
707,full,22,0.03183075413107872,0.042195454239845276,2023-07-01
707,full,23,0.03158177062869072,0.04189596697688103,2023-07-01
707,full,24,0.031133349984884262,0.04202106595039368,2023-07-01
707,full,25,0.030835624784231186,0.0416630282998085,2023-07-01
707,full,26,0.030255354940891266,0.04149981215596199,2023-07-01
707,full,27,0.029640663415193558,0.04173058271408081,2023-07-01
707,full,28,0.0296533964574337,0.04017550125718117,2023-07-01
707,full,29,0.029327481985092163,0.04113185033202171,2023-07-01
707,full,30,0.028769470751285553,0.04218121990561485,2023-07-01
707,full,31,0.02939041703939438,0.04176009073853493,2023-07-01
707,full,32,0.028023457154631615,0.041189294308423996,2023-07-01
707,full,33,0.02805136702954769,0.04072069004178047,2023-07-01
707,full,34,0.02766217105090618,0.040921833366155624,2023-07-01
707,full,35,0.02702617272734642,0.04095615819096565,2023-07-01
707,full,36,0.026696601882576942,0.04130532965064049,2023-07-01
707,full,37,0.026858646422624588,0.040930185467004776,2023-07-01
707,full,38,0.026066390797495842,0.04152199998497963,2023-07-01
707,full,39,0.026137463748455048,0.04040682315826416,2023-07-01
707,full,40,0.02649843692779541,0.041515644639730453,2023-07-01
17,full,1,0.10418567061424255,0.0762939378619194,2023-08-01
17,full,2,0.0650366023182869,0.06385887414216995,2023-08-01
17,full,3,0.052760228514671326,0.05600482225418091,2023-08-01
17,full,4,0.04640323296189308,0.05397914722561836,2023-08-01
17,full,5,0.04410461708903313,0.051794376224279404,2023-08-01
17,full,6,0.042325884103775024,0.04829202964901924,2023-08-01
17,full,7,0.0401807501912117,0.04618826508522034,2023-08-01
17,full,8,0.038877084851264954,0.04630405828356743,2023-08-01
17,full,9,0.03826429694890976,0.043801724910736084,2023-08-01
17,full,10,0.03724249079823494,0.04362991824746132,2023-08-01
17,full,11,0.03679443523287773,0.04317097365856171,2023-08-01
17,full,12,0.036520861089229584,0.04305185750126839,2023-08-01
17,full,13,0.03588428348302841,0.04309459030628204,2023-08-01
17,full,14,0.03510858491063118,0.0431804358959198,2023-08-01
17,full,15,0.03418750315904617,0.044320106506347656,2023-08-01
17,full,16,0.03366408497095108,0.04431210830807686,2023-08-01
17,full,17,0.03349181264638901,0.04484248161315918,2023-08-01
17,full,18,0.03345146030187607,0.04576655104756355,2023-08-01
17,full,19,0.03296106681227684,0.04714002087712288,2023-08-01
17,full,20,0.03310044854879379,0.04540354385972023,2023-08-01
17,full,21,0.032946836203336716,0.042083222419023514,2023-08-01
17,full,22,0.03196881338953972,0.04016655683517456,2023-08-01
17,full,23,0.03182391822338104,0.0399211086332798,2023-08-01
17,full,24,0.030771413818001747,0.03894584998488426,2023-08-01
17,full,25,0.03046448342502117,0.039626628160476685,2023-08-01
17,full,26,0.030272450298070908,0.04049232229590416,2023-08-01
17,full,27,0.029817955568432808,0.04029135778546333,2023-08-01
17,full,28,0.029346564784646034,0.04050907865166664,2023-08-01
17,full,29,0.02964206226170063,0.03989284113049507,2023-08-01
17,full,30,0.02903074026107788,0.03822437301278114,2023-08-01
17,full,31,0.02835143357515335,0.038813862949609756,2023-08-01
17,full,32,0.02845389023423195,0.03875573351979256,2023-08-01
17,full,33,0.027918053790926933,0.038019608706235886,2023-08-01
17,full,34,0.02820124290883541,0.03940597549080849,2023-08-01
17,full,35,0.027658110484480858,0.03889022767543793,2023-08-01
17,full,36,0.027473412454128265,0.03870821371674538,2023-08-01
17,full,37,0.027089325711131096,0.03850431740283966,2023-08-01
17,full,38,0.02683095820248127,0.03664744272828102,2023-08-01
17,full,39,0.026857580989599228,0.03712175413966179,2023-08-01
17,full,40,0.026474202051758766,0.038789812475442886,2023-08-01
17,full,41,0.026898043230175972,0.03918403014540672,2023-08-01
17,full,42,0.026693645864725113,0.037974562495946884,2023-08-01
17,full,43,0.025694629177451134,0.037896398454904556,2023-08-01
17,full,44,0.0254153273999691,0.03774099424481392,2023-08-01
17,full,45,0.024961985647678375,0.03758950158953667,2023-08-01
17,full,46,0.02499690093100071,0.03834208846092224,2023-08-01
17,full,47,0.02494572289288044,0.04005590081214905,2023-08-01
17,full,48,0.02476557157933712,0.03843040391802788,2023-08-01
17,full,49,0.024960147216916084,0.037663284689188004,2023-08-01
17,full,50,0.02461794950067997,0.03782164677977562,2023-08-01
42,full,1,0.11011326313018799,0.07599920779466629,2023-08-01
42,full,2,0.06902197003364563,0.06444079428911209,2023-08-01
42,full,3,0.05475489795207977,0.056765925139188766,2023-08-01
42,full,4,0.048665981739759445,0.054736893624067307,2023-08-01
42,full,5,0.044619716703891754,0.05053683742880821,2023-08-01
42,full,6,0.041718490421772,0.049524351954460144,2023-08-01
42,full,7,0.041027430444955826,0.04884772375226021,2023-08-01
42,full,8,0.03989700973033905,0.04970264807343483,2023-08-01
42,full,9,0.038869183510541916,0.049599140882492065,2023-08-01
42,full,10,0.038010694086551666,0.050637226551771164,2023-08-01
42,full,11,0.037053897976875305,0.049019504338502884,2023-08-01
42,full,12,0.03636716678738594,0.0487922728061676,2023-08-01
42,full,13,0.035447731614112854,0.04886418953537941,2023-08-01
42,full,14,0.035515956580638885,0.051102250814437866,2023-08-01
42,full,15,0.03448573127388954,0.047584861516952515,2023-08-01
42,full,16,0.03379511833190918,0.05031914636492729,2023-08-01
42,full,17,0.03343476355075836,0.05034339055418968,2023-08-01
42,full,18,0.03303962200880051,0.050220564007759094,2023-08-01
42,full,19,0.03226035088300705,0.04662087559700012,2023-08-01
42,full,20,0.03208501636981964,0.04896344244480133,2023-08-01
42,full,21,0.031585317105054855,0.04741360619664192,2023-08-01
42,full,22,0.03173340857028961,0.047620221972465515,2023-08-01
42,full,23,0.03065411187708378,0.046188950538635254,2023-08-01
42,full,24,0.030850447714328766,0.04561886191368103,2023-08-01
42,full,25,0.030239038169384003,0.04550494626164436,2023-08-01
42,full,26,0.030146710574626923,0.042853012681007385,2023-08-01
42,full,27,0.03007259964942932,0.043078113347291946,2023-08-01
42,full,28,0.02955910935997963,0.04510551318526268,2023-08-01
42,full,29,0.029441867023706436,0.047220196574926376,2023-08-01
42,full,30,0.029000721871852875,0.04303823038935661,2023-08-01
42,full,31,0.02870147116482258,0.04446917399764061,2023-08-01
42,full,32,0.02797510474920273,0.04378664493560791,2023-08-01
42,full,33,0.02820625528693199,0.045297589153051376,2023-08-01
42,full,34,0.028095824643969536,0.04438088461756706,2023-08-01
42,full,35,0.0279061459004879,0.04581153392791748,2023-08-01
42,full,36,0.027698110789060593,0.043123286217451096,2023-08-01
42,full,37,0.027457989752292633,0.04377876594662666,2023-08-01
42,full,38,0.027142874896526337,0.04522346332669258,2023-08-01
101,full,1,0.11572813987731934,0.08783745765686035,2023-08-01
101,full,2,0.07034861296415329,0.06703842431306839,2023-08-01
101,full,3,0.054818276315927505,0.05686921253800392,2023-08-01
101,full,4,0.04724506288766861,0.05200512334704399,2023-08-01
101,full,5,0.04492851719260216,0.048468414694070816,2023-08-01
101,full,6,0.04252621531486511,0.04795946180820465,2023-08-01
101,full,7,0.04063504934310913,0.04559206962585449,2023-08-01
101,full,8,0.03895600140094757,0.044446688145399094,2023-08-01
101,full,9,0.03752352297306061,0.043780069798231125,2023-08-01
101,full,10,0.03712553158402443,0.042719364166259766,2023-08-01
101,full,11,0.03599171340465546,0.042732905596494675,2023-08-01
101,full,12,0.03567509725689888,0.041848074644804,2023-08-01
101,full,13,0.03472595661878586,0.041341740638017654,2023-08-01
101,full,14,0.03386196494102478,0.04043782502412796,2023-08-01
101,full,15,0.0336146354675293,0.040049996227025986,2023-08-01
101,full,16,0.03317956253886223,0.0399971604347229,2023-08-01
101,full,17,0.033082265406847,0.039518143981695175,2023-08-01
101,full,18,0.032539039850234985,0.038902219384908676,2023-08-01
101,full,19,0.03169325739145279,0.039137329906225204,2023-08-01
101,full,20,0.03147869557142258,0.03851638361811638,2023-08-01
101,full,21,0.0315808430314064,0.03872175142168999,2023-08-01
101,full,22,0.03136267513036728,0.03841853141784668,2023-08-01
101,full,23,0.030234456062316895,0.038199570029973984,2023-08-01
101,full,24,0.029769280925393105,0.03752487525343895,2023-08-01
101,full,25,0.029565343633294106,0.038537465035915375,2023-08-01
101,full,26,0.029640235006809235,0.03801809251308441,2023-08-01
101,full,27,0.029119785875082016,0.037869203835725784,2023-08-01
101,full,28,0.028645209968090057,0.03663511201739311,2023-08-01
101,full,29,0.028408948332071304,0.03760666772723198,2023-08-01
101,full,30,0.027976423501968384,0.03755898401141167,2023-08-01
101,full,31,0.02800629287958145,0.037948790937662125,2023-08-01
101,full,32,0.028052767738699913,0.0391104556620121,2023-08-01
101,full,33,0.0285014845430851,0.03919973596930504,2023-08-01
101,full,34,0.027654342353343964,0.037742678076028824,2023-08-01
101,full,35,0.02856535091996193,0.03652839735150337,2023-08-01
101,full,36,0.028112411499023438,0.0353877991437912,2023-08-01
101,full,37,0.027693022042512894,0.035419996827840805,2023-08-01
101,full,38,0.026915468275547028,0.03577287867665291,2023-08-01
101,full,39,0.027088966220617294,0.03492244705557823,2023-08-01
101,full,40,0.02681652456521988,0.0363551564514637,2023-08-01
101,full,41,0.025998555123806,0.03632013127207756,2023-08-01
101,full,42,0.02570021152496338,0.03557614982128143,2023-08-01
101,full,43,0.024886270985007286,0.0350421778857708,2023-08-01
101,full,44,0.024590540677309036,0.03512563556432724,2023-08-01
101,full,45,0.024463968351483345,0.03617672994732857,2023-08-01
101,full,46,0.024680888280272484,0.03656676411628723,2023-08-01
101,full,47,0.02458612062036991,0.034990519285202026,2023-08-01
101,full,48,0.024441618472337723,0.0350673533976078,2023-08-01
101,full,49,0.02411319501698017,0.035553645342588425,2023-08-01
101,full,50,0.02391090616583824,0.036554399877786636,2023-08-01
101,full,51,0.023822886869311333,0.03614954650402069,2023-08-01
303,full,1,0.12282368540763855,0.07316761463880539,2023-08-01
303,full,2,0.07056072354316711,0.06234061345458031,2023-08-01
303,full,3,0.05599156394600868,0.05174664035439491,2023-08-01
303,full,4,0.048965323716402054,0.046673353761434555,2023-08-01
303,full,5,0.04547160491347313,0.04526984691619873,2023-08-01
303,full,6,0.04359354078769684,0.04451925680041313,2023-08-01
303,full,7,0.041667163372039795,0.04359695687890053,2023-08-01
303,full,8,0.04001367464661598,0.04234645143151283,2023-08-01
303,full,9,0.03879834711551666,0.04255419597029686,2023-08-01
303,full,10,0.03774617612361908,0.0428428053855896,2023-08-01
303,full,11,0.03651919588446617,0.0422825925052166,2023-08-01
303,full,12,0.035668034106492996,0.04145065322518349,2023-08-01
303,full,13,0.035095877945423126,0.04114965721964836,2023-08-01
303,full,14,0.034851957112550735,0.04008082300424576,2023-08-01
303,full,15,0.03394237160682678,0.04078548401594162,2023-08-01
303,full,16,0.03334512189030647,0.040585655719041824,2023-08-01
303,full,17,0.03290669620037079,0.03933839499950409,2023-08-01
303,full,18,0.03259674087166786,0.03904737904667854,2023-08-01
303,full,19,0.03187757730484009,0.0389188788831234,2023-08-01
303,full,20,0.03138745576143265,0.03927263244986534,2023-08-01
303,full,21,0.031663909554481506,0.0388711653649807,2023-08-01
303,full,22,0.03068413957953453,0.039131049066782,2023-08-01
303,full,23,0.02999737113714218,0.0398065485060215,2023-08-01
303,full,24,0.029753578826785088,0.03781893849372864,2023-08-01
303,full,25,0.029486145824193954,0.0400940366089344,2023-08-01
303,full,26,0.029133757576346397,0.03792531415820122,2023-08-01
303,full,27,0.029359987005591393,0.037253472954034805,2023-08-01
303,full,28,0.0284165870398283,0.03721971809864044,2023-08-01
303,full,29,0.028131527826189995,0.03632627800107002,2023-08-01
303,full,30,0.028448455035686493,0.03740834444761276,2023-08-01
303,full,31,0.028187815099954605,0.03689561039209366,2023-08-01
303,full,32,0.0276548583060503,0.036217208951711655,2023-08-01
303,full,33,0.02694346383213997,0.03636042773723602,2023-08-01
303,full,34,0.026624850928783417,0.036488424986600876,2023-08-01
303,full,35,0.026310276240110397,0.036098890006542206,2023-08-01
303,full,36,0.0261672493070364,0.035706404596567154,2023-08-01
303,full,37,0.02614440582692623,0.03662368282675743,2023-08-01
303,full,38,0.026226017624139786,0.03579700365662575,2023-08-01
303,full,39,0.025777921080589294,0.03627833351492882,2023-08-01
303,full,40,0.026146944612264633,0.03605564311146736,2023-08-01
303,full,41,0.025128725916147232,0.03595559671521187,2023-08-01
303,full,42,0.025325259193778038,0.035646166652441025,2023-08-01
303,full,43,0.024680599570274353,0.03702928498387337,2023-08-01
303,full,44,0.025094440206885338,0.03543756157159805,2023-08-01
303,full,45,0.025377420708537102,0.035339001566171646,2023-08-01
303,full,46,0.02429926209151745,0.03644053637981415,2023-08-01
303,full,47,0.02427814155817032,0.03624386340379715,2023-08-01
303,full,48,0.02377614751458168,0.03613604977726936,2023-08-01
303,full,49,0.024183202534914017,0.036152590066194534,2023-08-01
303,full,50,0.023806724697351456,0.03713994845747948,2023-08-01
303,full,51,0.023786088451743126,0.03611389920115471,2023-08-01
303,full,52,0.02308586984872818,0.03589780628681183,2023-08-01
303,full,53,0.02314883843064308,0.03615438938140869,2023-08-01
303,full,54,0.02296491526067257,0.03563306853175163,2023-08-01
303,full,55,0.022918131202459335,0.03625432401895523,2023-08-01
303,full,56,0.023528501391410828,0.036217100918293,2023-08-01
303,full,57,0.023519454523921013,0.03652855381369591,2023-08-01
707,full,1,0.11307226121425629,0.07916561514139175,2023-08-01
707,full,2,0.071989506483078,0.06158502772450447,2023-08-01
707,full,3,0.05576084554195404,0.05146189406514168,2023-08-01
707,full,4,0.049283597618341446,0.050063181668519974,2023-08-01
707,full,5,0.04573826491832733,0.04715123772621155,2023-08-01
707,full,6,0.043016500771045685,0.04553152248263359,2023-08-01
707,full,7,0.04110966622829437,0.045077353715896606,2023-08-01
707,full,8,0.039934344589710236,0.044074323028326035,2023-08-01
707,full,9,0.038181379437446594,0.04366963729262352,2023-08-01
707,full,10,0.03687736392021179,0.04289530590176582,2023-08-01
707,full,11,0.0364944152534008,0.04247133433818817,2023-08-01
707,full,12,0.035685405135154724,0.0417313389480114,2023-08-01
707,full,13,0.03537074849009514,0.04123804345726967,2023-08-01
707,full,14,0.034479886293411255,0.04066096246242523,2023-08-01
707,full,15,0.03386348858475685,0.04091983661055565,2023-08-01
707,full,16,0.03355282545089722,0.03992445394396782,2023-08-01
707,full,17,0.0331985168159008,0.040257979184389114,2023-08-01
707,full,18,0.033587779849767685,0.04052646458148956,2023-08-01
707,full,19,0.0324331670999527,0.040050994604825974,2023-08-01
707,full,20,0.032157085835933685,0.04001453146338463,2023-08-01
707,full,21,0.03247933089733124,0.04211137816309929,2023-08-01
707,full,22,0.032730430364608765,0.046187181025743484,2023-08-01
707,full,23,0.0336448960006237,0.044768378138542175,2023-08-01
707,full,24,0.03409241884946823,0.037726711481809616,2023-08-01
707,full,25,0.03130056709051132,0.03829110041260719,2023-08-01
707,full,26,0.03064580447971821,0.037992823868989944,2023-08-01
707,full,27,0.0296647772192955,0.03900417312979698,2023-08-01
707,full,28,0.029630418866872787,0.037446487694978714,2023-08-01
707,full,29,0.028766244649887085,0.03647813946008682,2023-08-01
707,full,30,0.028907597064971924,0.03759467229247093,2023-08-01
707,full,31,0.027977019548416138,0.03728470206260681,2023-08-01
707,full,32,0.027444729581475258,0.037755243480205536,2023-08-01
707,full,33,0.0272072721272707,0.037652309983968735,2023-08-01
707,full,34,0.0270316731184721,0.03780336305499077,2023-08-01
707,full,35,0.02727329730987549,0.03801644966006279,2023-08-01
707,full,36,0.026976512745022774,0.03773203492164612,2023-08-01
707,full,37,0.026334328576922417,0.03698635473847389,2023-08-01
707,full,38,0.026340041309595108,0.03793971613049507,2023-08-01
707,full,39,0.02610618621110916,0.03792158141732216,2023-08-01
707,full,40,0.02559604123234749,0.03734658285975456,2023-08-01
707,full,41,0.02534647472202778,0.03682501241564751,2023-08-01
17,full,1,0.10049621015787125,0.06815163046121597,2023-09-01
17,full,2,0.061992209404706955,0.05522732809185982,2023-09-01
17,full,3,0.05012941360473633,0.05056789889931679,2023-09-01
17,full,4,0.04547491297125816,0.04679102078080177,2023-09-01
17,full,5,0.04268845543265343,0.04624873027205467,2023-09-01
17,full,6,0.04084771126508713,0.045799776911735535,2023-09-01
17,full,7,0.03945920243859291,0.04559573903679848,2023-09-01
17,full,8,0.03846760094165802,0.0458904467523098,2023-09-01
17,full,9,0.03748270869255066,0.04542432725429535,2023-09-01
17,full,10,0.03679463639855385,0.04574032127857208,2023-09-01
17,full,11,0.035665012896060944,0.046724963933229446,2023-09-01
17,full,12,0.03495287522673607,0.04403137043118477,2023-09-01
17,full,13,0.034538932144641876,0.045141201466321945,2023-09-01
17,full,14,0.03385834023356438,0.044605184346437454,2023-09-01
17,full,15,0.033895816653966904,0.045334234833717346,2023-09-01
17,full,16,0.03323211520910263,0.04307163134217262,2023-09-01
17,full,17,0.032395750284194946,0.04276074469089508,2023-09-01
17,full,18,0.032043442130088806,0.04386446997523308,2023-09-01
17,full,19,0.031944163143634796,0.042704496532678604,2023-09-01
